"Tabela 1973 - Pessoas que frequentavam creche ou escola por nível de ensino, sexo e grupos de idade"
"Variável - Pessoas que frequentavam escola ou creche (Pessoas)"
"Brasil e Município";"Grupo de idade";"Ano x Nível de ensino ou curso que frequentavam x Sexo"
"Município";"Grupo de idade";"qtd_sup_10"
"Brasil e Município";"Grupo de idade";"Superior de graduação"
"Brasil e Município";"Grupo de idade";"Total"
"Cuité (PB)";"Total";"570"
"Cuitegi (PB)";"Total";"73"
"Cuité de Mamanguape (PB)";"Total";"82"
"Curral de Cima (PB)";"Total";"116"
"Curral Velho (PB)";"Total";"57"
"Damião (PB)";"Total";"43"
"Desterro (PB)";"Total";"91"
"Vista Serrana (PB)";"Total";"34"
"Diamante (PB)";"Total";"118"
"Dona Inês (PB)";"Total";"171"
"Duas Estradas (PB)";"Total";"96"
"Emas (PB)";"Total";"66"
"Esperança (PB)";"Total";"519"
"Fagundes (PB)";"Total";"130"
"Frei Martinho (PB)";"Total";"38"
"Gado Bravo (PB)";"Total";"86"
"Guarabira (PB)";"Total";"1297"
"Gurinhém (PB)";"Total";"104"
"Gurjão (PB)";"Total";"73"
"Ibiara (PB)";"Total";"74"
"Imaculada (PB)";"Total";"70"
"Ingá (PB)";"Total";"299"
"Itabaiana (PB)";"Total";"320"
"Itaporanga (PB)";"Total";"529"
"Itapororoca (PB)";"Total";"232"
"Itatuba (PB)";"Total";"100"
"Jacaraú (PB)";"Total";"257"
"Jericó (PB)";"Total";"190"
"João Pessoa (PB)";"Total";"40350"
"Juarez Távora (PB)";"Total";"105"
"Juazeirinho (PB)";"Total";"297"
"Junco do Seridó (PB)";"Total";"143"
"Juripiranga (PB)";"Total";"170"
"Juru (PB)";"Total";"90"
"Lagoa (PB)";"Total";"75"
"Lagoa de Dentro (PB)";"Total";"140"
"Lagoa Seca (PB)";"Total";"424"
"Lastro (PB)";"Total";"45"
"Livramento (PB)";"Total";"130"
"Logradouro (PB)";"Total";"32"
"Lucena (PB)";"Total";"134"
"Mãe d'Água (PB)";"Total";"65"
"Malta (PB)";"Total";"104"
"Mamanguape (PB)";"Total";"651"
"Manaíra (PB)";"Total";"107"
"Marcação (PB)";"Total";"184"
"Mari (PB)";"Total";"475"
"Marizópolis (PB)";"Total";"160"
"Massaranduba (PB)";"Total";"128"
"Mataraca (PB)";"Total";"67"
"Matinhas (PB)";"Total";"65"
"Mato Grosso (PB)";"Total";"27"
"Maturéia (PB)";"Total";"144"
"Mogeiro (PB)";"Total";"117"
"Montadas (PB)";"Total";"59"
"Monte Horebe (PB)";"Total";"30"
"Monteiro (PB)";"Total";"787"
"Mulungu (PB)";"Total";"131"
"Natuba (PB)";"Total";"104"
"Nazarezinho (PB)";"Total";"115"
"Nova Floresta (PB)";"Total";"177"
"Nova Olinda (PB)";"Total";"47"
"Nova Palmeira (PB)";"Total";"64"
"Olho d'Água (PB)";"Total";"69"
"Olivedos (PB)";"Total";"66"
"Ouro Velho (PB)";"Total";"27"
"Parari (PB)";"Total";"37"
"Passagem (PB)";"Total";"47"
"Patos (PB)";"Total";"3002"
"Paulista (PB)";"Total";"211"
"Pedra Branca (PB)";"Total";"47"
"Pedra Lavrada (PB)";"Total";"107"
"Pedras de Fogo (PB)";"Total";"332"
"Piancó (PB)";"Total";"334"
"Picuí (PB)";"Total";"304"
"Pilar (PB)";"Total";"117"
"Pilões (PB)";"Total";"142"
"Pilõezinhos (PB)";"Total";"57"
"Pirpirituba (PB)";"Total";"193"
"Pitimbu (PB)";"Total";"177"
"Pocinhos (PB)";"Total";"132"
"Poço Dantas (PB)";"Total";"67"
"Poço de José de Moura (PB)";"Total";"115"
"Pombal (PB)";"Total";"1051"
"Prata (PB)";"Total";"55"
"Princesa Isabel (PB)";"Total";"450"
"Puxinanã (PB)";"Total";"168"
"Queimadas (PB)";"Total";"657"
"Quixaba (PB)";"Total";"21"
"Remígio (PB)";"Total";"483"
"Pedro Régis (PB)";"Total";"73"
"Riachão (PB)";"Total";"25"
"Riachão do Bacamarte (PB)";"Total";"67"
"Riachão do Poço (PB)";"Total";"55"
"Riacho de Santo Antônio (PB)";"Total";"35"
"Riacho dos Cavalos (PB)";"Total";"125"
"Rio Tinto (PB)";"Total";"505"
"Salgadinho (PB)";"Total";"54"
"Salgado de São Félix (PB)";"Total";"107"
"Santa Cecília (PB)";"Total";"40"
"Santa Cruz (PB)";"Total";"103"
"Santa Helena (PB)";"Total";"101"
"Santa Inês (PB)";"Total";"45"
"Santa Luzia (PB)";"Total";"370"
"Santana de Mangueira (PB)";"Total";"78"
"Santana dos Garrotes (PB)";"Total";"86"
"Joca Claudino (PB)";"Total";"87"
"Santa Rita (PB)";"Total";"1755"
"Santa Teresinha (PB)";"Total";"62"
"Santo André (PB)";"Total";"8"
"São Bento (PB)";"Total";"525"
"São Bentinho (PB)";"Total";"62"
"São Domingos do Cariri (PB)";"Total";"45"
"São Domingos (PB)";"Total";"24"
"São Francisco (PB)";"Total";"40"
"São João do Cariri (PB)";"Total";"88"
"São João do Tigre (PB)";"Total";"25"
"São José da Lagoa Tapada (PB)";"Total";"145"
"São José de Caiana (PB)";"Total";"106"
"São José de Espinharas (PB)";"Total";"56"
"São José dos Ramos (PB)";"Total";"39"
"São José de Piranhas (PB)";"Total";"354"
"São José de Princesa (PB)";"Total";"26"
"São José do Bonfim (PB)";"Total";"27"
"São José do Brejo do Cruz (PB)";"Total";"35"
"São José do Sabugi (PB)";"Total";"57"
"São José dos Cordeiros (PB)";"Total";"29"
"São Mamede (PB)";"Total";"205"
"São Miguel de Taipu (PB)";"Total";"27"
"São Sebastião de Lagoa de Roça (PB)";"Total";"123"
"São Sebastião do Umbuzeiro (PB)";"Total";"39"
"Sapé (PB)";"Total";"666"
"São Vicente do Seridó (PB)";"Total";"105"
"Serra Branca (PB)";"Total";"270"
"Serra da Raiz (PB)";"Total";"76"
"Serra Grande (PB)";"Total";"73"
"Serra Redonda (PB)";"Total";"108"
"Serraria (PB)";"Total";"59"
"Sertãozinho (PB)";"Total";"72"
"Sobrado (PB)";"Total";"75"
"Solânea (PB)";"Total";"432"
"Soledade (PB)";"Total";"214"
"Sossêgo (PB)";"Total";"66"
"Sousa (PB)";"Total";"1792"
"Sumé (PB)";"Total";"482"
"Tacima (PB)";"Total";"68"
"Taperoá (PB)";"Total";"318"
"Tavares (PB)";"Total";"145"
"Teixeira (PB)";"Total";"225"
"Tenório (PB)";"Total";"57"
"Triunfo (PB)";"Total";"135"
"Uiraúna (PB)";"Total";"439"
"Umbuzeiro (PB)";"Total";"178"
"Várzea (PB)";"Total";"77"
"Vieirópolis (PB)";"Total";"57"
"Zabelê (PB)";"Total";"38"
"Abreu e Lima (PE)";"Total";"2282"
"Afogados da Ingazeira (PE)";"Total";"541"
"Afrânio (PE)";"Total";"335"
"Agrestina (PE)";"Total";"253"
"Água Preta (PE)";"Total";"244"
"Águas Belas (PE)";"Total";"564"
"Alagoinha (PE)";"Total";"203"
"Aliança (PE)";"Total";"428"
"Altinho (PE)";"Total";"218"
"Amaraji (PE)";"Total";"122"
"Angelim (PE)";"Total";"107"
"Araçoiaba (PE)";"Total";"100"
"Araripina (PE)";"Total";"1541"
"Arcoverde (PE)";"Total";"1593"
"Barra de Guabiraba (PE)";"Total";"98"
"Barreiros (PE)";"Total";"549"
"Belém de Maria (PE)";"Total";"113"
"Belém do São Francisco (PE)";"Total";"607"
"Belo Jardim (PE)";"Total";"1419"
"Betânia (PE)";"Total";"107"
"Bezerros (PE)";"Total";"946"
"Bodocó (PE)";"Total";"607"
"Bom Conselho (PE)";"Total";"459"
"Bom Jardim (PE)";"Total";"378"
"Bonito (PE)";"Total";"312"
"Brejão (PE)";"Total";"50"
"Brejinho (PE)";"Total";"113"
"Brejo da Madre de Deus (PE)";"Total";"302"
"Buenos Aires (PE)";"Total";"179"
"Buíque (PE)";"Total";"227"
"Cabo de Santo Agostinho (PE)";"Total";"3022"
"Cabrobó (PE)";"Total";"465"
"Cachoeirinha (PE)";"Total";"247"
"Caetés (PE)";"Total";"282"
"Calçado (PE)";"Total";"105"
"Calumbi (PE)";"Total";"61"
"Camaragibe (PE)";"Total";"3445"
"Camocim de São Félix (PE)";"Total";"170"
"Camutanga (PE)";"Total";"185"
"Canhotinho (PE)";"Total";"206"
"Capoeiras (PE)";"Total";"155"
"Carnaíba (PE)";"Total";"169"
"Carnaubeira da Penha (PE)";"Total";"319"
"Carpina (PE)";"Total";"1659"
"Caruaru (PE)";"Total";"7515"
"Casinhas (PE)";"Total";"89"
"Catende (PE)";"Total";"419"
"Cedro (PE)";"Total";"178"
"Chã de Alegria (PE)";"Total";"126"
"Chã Grande (PE)";"Total";"231"
"Condado (PE)";"Total";"378"
"Correntes (PE)";"Total";"293"
"Cortês (PE)";"Total";"104"
"Cumaru (PE)";"Total";"239"
"Cupira (PE)";"Total";"359"
"Custódia (PE)";"Total";"517"
"Dormentes (PE)";"Total";"175"
"Escada (PE)";"Total";"637"
"Exu (PE)";"Total";"444"
"Feira Nova (PE)";"Total";"418"
"Fernando de Noronha (PE)";"Total";"126"
"Ferreiros (PE)";"Total";"121"
"Flores (PE)";"Total";"196"
"Floresta (PE)";"Total";"637"
"Frei Miguelinho (PE)";"Total";"104"
"Gameleira (PE)";"Total";"202"
"Garanhuns (PE)";"Total";"3647"
"Glória do Goitá (PE)";"Total";"256"
"Goiana (PE)";"Total";"1219"
"Granito (PE)";"Total";"169"
"Gravatá (PE)";"Total";"1247"
"Iati (PE)";"Total";"123"
"Ibimirim (PE)";"Total";"395"
"Ibirajuba (PE)";"Total";"43"
"Igarassu (PE)";"Total";"1995"
"Iguaracy (PE)";"Total";"174"
"Inajá (PE)";"Total";"155"
"Ingazeira (PE)";"Total";"46"
"Ipojuca (PE)";"Total";"613"
"Ipubi (PE)";"Total";"250"
"Itacuruba (PE)";"Total";"120"
"Itaíba (PE)";"Total";"253"
"Ilha de Itamaracá (PE)";"Total";"372"
"Itambé (PE)";"Total";"421"
"Itapetim (PE)";"Total";"147"
"Itapissuma (PE)";"Total";"319"
"Itaquitinga (PE)";"Total";"158"
"Jaboatão dos Guararapes (PE)";"Total";"18915"
"Jaqueira (PE)";"Total";"118"
"Jataúba (PE)";"Total";"168"
"Jatobá (PE)";"Total";"288"
"João Alfredo (PE)";"Total";"270"
"Joaquim Nabuco (PE)";"Total";"145"
"Jucati (PE)";"Total";"104"
"Jupi (PE)";"Total";"240"
"Jurema (PE)";"Total";"135"
"Lagoa do Carro (PE)";"Total";"215"
"Lagoa de Itaenga (PE)";"Total";"319"
"Lagoa do Ouro (PE)";"Total";"169"
"Lagoa dos Gatos (PE)";"Total";"170"
"Lagoa Grande (PE)";"Total";"227"
"Lajedo (PE)";"Total";"708"
"Limoeiro (PE)";"Total";"1131"
"Macaparana (PE)";"Total";"410"
"Machados (PE)";"Total";"222"
"Manari (PE)";"Total";"56"
"Maraial (PE)";"Total";"144"
"Mirandiba (PE)";"Total";"234"
"Moreno (PE)";"Total";"667"
"Nazaré da Mata (PE)";"Total";"498"
"Olinda (PE)";"Total";"14329"
"Orobó (PE)";"Total";"290"
"Orocó (PE)";"Total";"129"
"Ouricuri (PE)";"Total";"702"
"Palmares (PE)";"Total";"1068"
"Palmeirina (PE)";"Total";"114"
"Panelas (PE)";"Total";"441"
"Paranatama (PE)";"Total";"180"
"Parnamirim (PE)";"Total";"322"
"Passira (PE)";"Total";"376"
"Paudalho (PE)";"Total";"639"
"Paulista (PE)";"Total";"10442"
"Pedra (PE)";"Total";"269"
"Pesqueira (PE)";"Total";"1124"
"Petrolândia (PE)";"Total";"444"
"Petrolina (PE)";"Total";"9275"
"Poção (PE)";"Total";"157"
"Pombos (PE)";"Total";"184"
"Primavera (PE)";"Total";"118"
"Quipapá (PE)";"Total";"332"
"Quixaba (PE)";"Total";"90"
"Recife (PE)";"Total";"71130"
"Riacho das Almas (PE)";"Total";"196"
"Ribeirão (PE)";"Total";"480"
"Rio Formoso (PE)";"Total";"287"
"Sairé (PE)";"Total";"160"
"Salgadinho (PE)";"Total";"105"
"Salgueiro (PE)";"Total";"1595"
"Saloá (PE)";"Total";"228"
"Sanharó (PE)";"Total";"287"
"Santa Cruz (PE)";"Total";"152"
"Santa Cruz da Baixa Verde (PE)";"Total";"206"
"Santa Cruz do Capibaribe (PE)";"Total";"742"
"Santa Filomena (PE)";"Total";"177"
"Santa Maria da Boa Vista (PE)";"Total";"731"
"Santa Maria do Cambucá (PE)";"Total";"137"
"Santa Terezinha (PE)";"Total";"152"
"São Benedito do Sul (PE)";"Total";"105"
"São Bento do Una (PE)";"Total";"565"
"São Caitano (PE)";"Total";"288"
"São João (PE)";"Total";"246"
"São Joaquim do Monte (PE)";"Total";"206"
"São José da Coroa Grande (PE)";"Total";"250"
"São José do Belmonte (PE)";"Total";"518"
"São José do Egito (PE)";"Total";"648"
"São Lourenço da Mata (PE)";"Total";"1770"
"São Vicente Férrer (PE)";"Total";"247"
"Serra Talhada (PE)";"Total";"2149"
"Serrita (PE)";"Total";"334"
"Sertânia (PE)";"Total";"469"
"Sirinhaém (PE)";"Total";"432"
"Moreilândia (PE)";"Total";"190"
"Solidão (PE)";"Total";"54"
"Surubim (PE)";"Total";"857"
"Tabira (PE)";"Total";"409"
"Tacaimbó (PE)";"Total";"58"
"Tacaratu (PE)";"Total";"261"
"Tamandaré (PE)";"Total";"185"
"Taquaritinga do Norte (PE)";"Total";"371"
"Terezinha (PE)";"Total";"55"
"Terra Nova (PE)";"Total";"137"
"Timbaúba (PE)";"Total";"747"
"Toritama (PE)";"Total";"273"
"Tracunhaém (PE)";"Total";"87"
"Trindade (PE)";"Total";"258"
"Triunfo (PE)";"Total";"462"
"Tupanatinga (PE)";"Total";"211"
"Tuparetama (PE)";"Total";"112"
"Venturosa (PE)";"Total";"152"
"Verdejante (PE)";"Total";"108"
"Vertente do Lério (PE)";"Total";"15"
"Vertentes (PE)";"Total";"184"
"Vicência (PE)";"Total";"418"
"Vitória de Santo Antão (PE)";"Total";"2685"
"Xexéu (PE)";"Total";"186"
"Água Branca (AL)";"Total";"213"
"Anadia (AL)";"Total";"207"
"Arapiraca (AL)";"Total";"5693"
"Atalaia (AL)";"Total";"406"
"Barra de Santo Antônio (AL)";"Total";"132"
"Barra de São Miguel (AL)";"Total";"128"
"Batalha (AL)";"Total";"277"
"Belém (AL)";"Total";"73"
"Belo Monte (AL)";"Total";"62"
"Boca da Mata (AL)";"Total";"568"
"Branquinha (AL)";"Total";"164"
"Cacimbinhas (AL)";"Total";"202"
"Cajueiro (AL)";"Total";"200"
"Campestre (AL)";"Total";"67"
"Campo Alegre (AL)";"Total";"423"
"Campo Grande (AL)";"Total";"41"
"Canapi (AL)";"Total";"138"
"Capela (AL)";"Total";"226"
"Carneiros (AL)";"Total";"75"
"Chã Preta (AL)";"Total";"107"
"Coité do Nóia (AL)";"Total";"146"
"Colônia Leopoldina (AL)";"Total";"189"
"Coqueiro Seco (AL)";"Total";"61"
"Coruripe (AL)";"Total";"844"
"Craíbas (AL)";"Total";"285"
"Delmiro Gouveia (AL)";"Total";"721"
"Dois Riachos (AL)";"Total";"94"
"Estrela de Alagoas (AL)";"Total";"188"
"Feira Grande (AL)";"Total";"125"
"Feliz Deserto (AL)";"Total";"43"
"Flexeiras (AL)";"Total";"94"
"Girau do Ponciano (AL)";"Total";"508"
"Ibateguara (AL)";"Total";"141"
"Igaci (AL)";"Total";"381"
"Igreja Nova (AL)";"Total";"231"
"Inhapi (AL)";"Total";"159"
"Jacaré dos Homens (AL)";"Total";"89"
"Jacuípe (AL)";"Total";"85"
"Japaratinga (AL)";"Total";"69"
"Jaramataia (AL)";"Total";"64"
"Jequiá da Praia (AL)";"Total";"68"
"Joaquim Gomes (AL)";"Total";"158"
"Jundiá (AL)";"Total";"65"
"Junqueiro (AL)";"Total";"396"
"Lagoa da Canoa (AL)";"Total";"189"
"Limoeiro de Anadia (AL)";"Total";"375"
"Maceió (AL)";"Total";"42085"
"Major Isidoro (AL)";"Total";"296"
"Maragogi (AL)";"Total";"326"
"Maravilha (AL)";"Total";"145"
"Marechal Deodoro (AL)";"Total";"731"
"Maribondo (AL)";"Total";"200"
"Mar Vermelho (AL)";"Total";"47"
"Mata Grande (AL)";"Total";"171"
"Matriz de Camaragibe (AL)";"Total";"313"
"Messias (AL)";"Total";"156"
"Minador do Negrão (AL)";"Total";"41"
"Monteirópolis (AL)";"Total";"63"
"Murici (AL)";"Total";"369"
"Novo Lino (AL)";"Total";"133"
"Olho d'Água das Flores (AL)";"Total";"296"
"Olho d'Água do Casado (AL)";"Total";"64"
"Olho d'Água Grande (AL)";"Total";"37"
"Olivença (AL)";"Total";"86"
"Ouro Branco (AL)";"Total";"156"
"Palestina (AL)";"Total";"51"
"Palmeira dos Índios (AL)";"Total";"1731"
"Pão de Açúcar (AL)";"Total";"558"
"Pariconha (AL)";"Total";"88"
"Paripueira (AL)";"Total";"89"
"Passo de Camaragibe (AL)";"Total";"85"
"Paulo Jacinto (AL)";"Total";"176"
"Penedo (AL)";"Total";"1055"
"Piaçabuçu (AL)";"Total";"179"
"Pilar (AL)";"Total";"311"
"Pindoba (AL)";"Total";"34"
"Piranhas (AL)";"Total";"351"
"Poço das Trincheiras (AL)";"Total";"168"
"Porto Calvo (AL)";"Total";"473"
"Porto de Pedras (AL)";"Total";"72"
"Porto Real do Colégio (AL)";"Total";"158"
"Quebrangulo (AL)";"Total";"154"
"Rio Largo (AL)";"Total";"1107"
"Roteiro (AL)";"Total";"44"
"Santa Luzia do Norte (AL)";"Total";"73"
"Santana do Ipanema (AL)";"Total";"936"
"Santana do Mundaú (AL)";"Total";"206"
"São Brás (AL)";"Total";"57"
"São José da Laje (AL)";"Total";"484"
"São José da Tapera (AL)";"Total";"522"
"São Luís do Quitunde (AL)";"Total";"460"
"São Miguel dos Campos (AL)";"Total";"1327"
"São Miguel dos Milagres (AL)";"Total";"169"
"São Sebastião (AL)";"Total";"454"
"Satuba (AL)";"Total";"377"
"Senador Rui Palmeira (AL)";"Total";"125"
"Tanque d'Arca (AL)";"Total";"34"
"Taquarana (AL)";"Total";"185"
"Teotônio Vilela (AL)";"Total";"662"
"Traipu (AL)";"Total";"227"
"União dos Palmares (AL)";"Total";"1380"
"Viçosa (AL)";"Total";"339"
"Amparo do São Francisco (SE)";"Total";"17"
"Aquidabã (SE)";"Total";"327"
"Aracaju (SE)";"Total";"38964"
"Arauá (SE)";"Total";"84"
"Areia Branca (SE)";"Total";"189"
"Barra dos Coqueiros (SE)";"Total";"504"
"Boquim (SE)";"Total";"714"
"Brejo Grande (SE)";"Total";"49"
"Campo do Brito (SE)";"Total";"307"
"Canhoba (SE)";"Total";"33"
"Canindé de São Francisco (SE)";"Total";"252"
"Capela (SE)";"Total";"495"
"Carira (SE)";"Total";"297"
"Carmópolis (SE)";"Total";"202"
"Cedro de São João (SE)";"Total";"99"
"Cristinápolis (SE)";"Total";"209"
"Cumbe (SE)";"Total";"71"
"Divina Pastora (SE)";"Total";"76"
"Estância (SE)";"Total";"1439"
"Feira Nova (SE)";"Total";"48"
"Frei Paulo (SE)";"Total";"233"
"Gararu (SE)";"Total";"115"
"General Maynard (SE)";"Total";"36"
"Graccho Cardoso (SE)";"Total";"119"
"Ilha das Flores (SE)";"Total";"12"
"Indiaroba (SE)";"Total";"219"
"Itabaiana (SE)";"Total";"2672"
"Itabaianinha (SE)";"Total";"457"
"Itabi (SE)";"Total";"55"
"Itaporanga d'Ajuda (SE)";"Total";"422"
"Japaratuba (SE)";"Total";"210"
"Japoatã (SE)";"Total";"105"
"Lagarto (SE)";"Total";"2428"
"Laranjeiras (SE)";"Total";"448"
"Macambira (SE)";"Total";"60"
"Malhada dos Bois (SE)";"Total";"30"
"Malhador (SE)";"Total";"180"
"Maruim (SE)";"Total";"202"
"Moita Bonita (SE)";"Total";"210"
"Monte Alegre de Sergipe (SE)";"Total";"204"
"Muribeca (SE)";"Total";"75"
"Neópolis (SE)";"Total";"209"
"Nossa Senhora Aparecida (SE)";"Total";"124"
"Nossa Senhora da Glória (SE)";"Total";"735"
"Nossa Senhora das Dores (SE)";"Total";"405"
"Nossa Senhora de Lourdes (SE)";"Total";"77"
"Nossa Senhora do Socorro (SE)";"Total";"3797"
"Pacatuba (SE)";"Total";"114"
"Pedra Mole (SE)";"Total";"55"
"Pedrinhas (SE)";"Total";"194"
"Pinhão (SE)";"Total";"46"
"Pirambu (SE)";"Total";"91"
"Poço Redondo (SE)";"Total";"111"
"Poço Verde (SE)";"Total";"415"
"Porto da Folha (SE)";"Total";"361"
"Propriá (SE)";"Total";"712"
"Riachão do Dantas (SE)";"Total";"136"
"Riachuelo (SE)";"Total";"129"
"Ribeirópolis (SE)";"Total";"413"
"Rosário do Catete (SE)";"Total";"113"
"Salgado (SE)";"Total";"242"
"Santa Luzia do Itanhy (SE)";"Total";"101"
"Santana do São Francisco (SE)";"Total";"104"
"Santa Rosa de Lima (SE)";"Total";"33"
"Santo Amaro das Brotas (SE)";"Total";"152"
"São Cristóvão (SE)";"Total";"2131"
"São Domingos (SE)";"Total";"185"
"São Francisco (SE)";"Total";"25"
"São Miguel do Aleixo (SE)";"Total";"57"
"Simão Dias (SE)";"Total";"701"
"Siriri (SE)";"Total";"102"
"Telha (SE)";"Total";"47"
"Tobias Barreto (SE)";"Total";"530"
"Tomar do Geru (SE)";"Total";"78"
"Umbaúba (SE)";"Total";"361"
"Abaíra (BA)";"Total";"94"
"Abaré (BA)";"Total";"183"
"Acajutiba (BA)";"Total";"121"
"Adustina (BA)";"Total";"100"
"Água Fria (BA)";"Total";"130"
"Érico Cardoso (BA)";"Total";"230"
"Aiquara (BA)";"Total";"63"
"Alagoinhas (BA)";"Total";"3266"
"Alcobaça (BA)";"Total";"286"
"Almadina (BA)";"Total";"92"
"Amargosa (BA)";"Total";"771"
"Amélia Rodrigues (BA)";"Total";"361"
"América Dourada (BA)";"Total";"107"
"Anagé (BA)";"Total";"160"
"Andaraí (BA)";"Total";"86"
"Andorinha (BA)";"Total";"128"
"Angical (BA)";"Total";"118"
"Anguera (BA)";"Total";"95"
"Antas (BA)";"Total";"124"
"Antônio Cardoso (BA)";"Total";"71"
"Antônio Gonçalves (BA)";"Total";"240"
"Aporá (BA)";"Total";"154"
"Apuarema (BA)";"Total";"166"
"Aracatu (BA)";"Total";"120"
"Araçás (BA)";"Total";"36"
"Araci (BA)";"Total";"524"
"Aramari (BA)";"Total";"62"
"Arataca (BA)";"Total";"109"
"Aratuípe (BA)";"Total";"91"
"Aurelino Leal (BA)";"Total";"143"
"Baianópolis (BA)";"Total";"196"
"Baixa Grande (BA)";"Total";"222"
"Banzaê (BA)";"Total";"135"
"Barra (BA)";"Total";"314"
"Barra da Estiva (BA)";"Total";"378"
"Barra do Choça (BA)";"Total";"386"
"Barra do Mendes (BA)";"Total";"155"
"Barra do Rocha (BA)";"Total";"91"
"Barreiras (BA)";"Total";"5571"
"Barro Alto (BA)";"Total";"88"
"Barrocas (BA)";"Total";"160"
"Barro Preto (BA)";"Total";"115"
"Belmonte (BA)";"Total";"123"
"Belo Campo (BA)";"Total";"193"
"Biritinga (BA)";"Total";"67"
"Boa Nova (BA)";"Total";"105"
"Boa Vista do Tupim (BA)";"Total";"174"
"Bom Jesus da Lapa (BA)";"Total";"876"
"Bom Jesus da Serra (BA)";"Total";"131"
"Boninal (BA)";"Total";"158"
"Bonito (BA)";"Total";"95"
"Boquira (BA)";"Total";"213"
"Botuporã (BA)";"Total";"131"
"Brejões (BA)";"Total";"199"
"Brejolândia (BA)";"Total";"72"
"Brotas de Macaúbas (BA)";"Total";"40"
"Brumado (BA)";"Total";"998"
"Buerarema (BA)";"Total";"275"
"Buritirama (BA)";"Total";"165"
"Caatiba (BA)";"Total";"77"
"Cabaceiras do Paraguaçu (BA)";"Total";"215"
"Cachoeira (BA)";"Total";"1385"
"Caculé (BA)";"Total";"377"
"Caém (BA)";"Total";"81"
"Caetanos (BA)";"Total";"123"
"Caetité (BA)";"Total";"1081"
"Cafarnaum (BA)";"Total";"128"
"Cairu (BA)";"Total";"263"
"Caldeirão Grande (BA)";"Total";"210"
"Camacan (BA)";"Total";"384"
"Camaçari (BA)";"Total";"5271"
"Camamu (BA)";"Total";"389"
"Campo Alegre de Lourdes (BA)";"Total";"259"
"Campo Formoso (BA)";"Total";"1099"
"Canápolis (BA)";"Total";"32"
"Canarana (BA)";"Total";"182"
"Canavieiras (BA)";"Total";"366"
"Candeal (BA)";"Total";"47"
"Candeias (BA)";"Total";"797"
"Candiba (BA)";"Total";"216"
"Cândido Sales (BA)";"Total";"382"
"Cansanção (BA)";"Total";"249"
"Canudos (BA)";"Total";"208"
"Capela do Alto Alegre (BA)";"Total";"165"
"Capim Grosso (BA)";"Total";"271"
"Caraíbas (BA)";"Total";"40"
"Caravelas (BA)";"Total";"225"
"Cardeal da Silva (BA)";"Total";"57"
"Carinhanha (BA)";"Total";"565"
"Casa Nova (BA)";"Total";"654"
"Castro Alves (BA)";"Total";"238"
"Catolândia (BA)";"Total";"11"
"Catu (BA)";"Total";"700"
"Caturama (BA)";"Total";"129"
"Central (BA)";"Total";"149"
"Chorrochó (BA)";"Total";"186"
"Cícero Dantas (BA)";"Total";"412"
"Cipó (BA)";"Total";"159"
"Coaraci (BA)";"Total";"615"
"Cocos (BA)";"Total";"95"
"Conceição da Feira (BA)";"Total";"271"
"Conceição do Almeida (BA)";"Total";"272"
"Conceição do Coité (BA)";"Total";"862"
"Conceição do Jacuípe (BA)";"Total";"588"
"Conde (BA)";"Total";"145"
"Condeúba (BA)";"Total";"108"
"Contendas do Sincorá (BA)";"Total";"46"
"Coração de Maria (BA)";"Total";"233"
"Cordeiros (BA)";"Total";"88"
"Coribe (BA)";"Total";"95"
"Coronel João Sá (BA)";"Total";"107"
"Correntina (BA)";"Total";"416"
"Cotegipe (BA)";"Total";"169"
"Cravolândia (BA)";"Total";"24"
"Crisópolis (BA)";"Total";"178"
"Cristópolis (BA)";"Total";"269"
"Cruz das Almas (BA)";"Total";"2115"
"Curaçá (BA)";"Total";"196"
"Dário Meira (BA)";"Total";"129"
"Dias d'Ávila (BA)";"Total";"1209"
"Dom Basílio (BA)";"Total";"30"
"Dom Macedo Costa (BA)";"Total";"45"
"Elísio Medrado (BA)";"Total";"137"
"Encruzilhada (BA)";"Total";"198"
"Entre Rios (BA)";"Total";"275"
"Esplanada (BA)";"Total";"352"
"Euclides da Cunha (BA)";"Total";"568"
"Eunápolis (BA)";"Total";"2674"
"Fátima (BA)";"Total";"164"
"Feira da Mata (BA)";"Total";"113"
"Feira de Santana (BA)";"Total";"18660"
"Filadélfia (BA)";"Total";"178"
"Firmino Alves (BA)";"Total";"69"
"Floresta Azul (BA)";"Total";"123"
"Formosa do Rio Preto (BA)";"Total";"310"
"Gandu (BA)";"Total";"426"
"Gavião (BA)";"Total";"66"
"Gentio do Ouro (BA)";"Total";"119"
"Glória (BA)";"Total";"84"
"Gongogi (BA)";"Total";"72"
"Governador Mangabeira (BA)";"Total";"265"
"Guajeru (BA)";"Total";"36"
"Guanambi (BA)";"Total";"2455"
"Guaratinga (BA)";"Total";"241"
"Heliópolis (BA)";"Total";"176"
"Iaçu (BA)";"Total";"337"
"Ibiassucê (BA)";"Total";"224"
"Ibicaraí (BA)";"Total";"446"
"Ibicoara (BA)";"Total";"181"
"Ibicuí (BA)";"Total";"101"
"Ibipeba (BA)";"Total";"110"
"Ibipitanga (BA)";"Total";"91"
"Ibiquera (BA)";"Total";"28"
"Ibirapitanga (BA)";"Total";"232"
"Ibirapuã (BA)";"Total";"143"
"Ibirataia (BA)";"Total";"265"
"Ibitiara (BA)";"Total";"230"
"Ibititá (BA)";"Total";"151"
