"Tabela 3741 - Taxa de analfabetismo das pessoas de 10 a 17 anos de idade e Percentual de pessoas que não frequentavam escola na população de 10 a 17 anos de idade, por grupos de idade e situação de ocupação na semana de referência"
"Variável - Taxa de analfabetismo das pessoas de 10 a 17 anos de idade (%)"
"Município";"Situação de ocupação na semana de referência";"Ano x Grupo de idade"
"Município";"Situação de ocupação na semana de referência";"2010"
"Município";"Situação de ocupação na semana de referência";"Total"
"Juripiranga (PB)";"Total";"7,8"
"Juru (PB)";"Total";"3,7"
"Lagoa (PB)";"Total";"5,2"
"Lagoa de Dentro (PB)";"Total";"5,0"
"Lagoa Seca (PB)";"Total";"4,7"
"Lastro (PB)";"Total";"6,2"
"Livramento (PB)";"Total";"3,1"
"Logradouro (PB)";"Total";"5,5"
"Lucena (PB)";"Total";"7,7"
"Mãe d'Água (PB)";"Total";"8,7"
"Malta (PB)";"Total";"5,1"
"Mamanguape (PB)";"Total";"8,6"
"Manaíra (PB)";"Total";"11,5"
"Marcação (PB)";"Total";"15,5"
"Mari (PB)";"Total";"4,9"
"Marizópolis (PB)";"Total";"3,8"
"Massaranduba (PB)";"Total";"6,3"
"Mataraca (PB)";"Total";"6,2"
"Matinhas (PB)";"Total";"5,9"
"Mato Grosso (PB)";"Total";"7,4"
"Maturéia (PB)";"Total";"3,0"
"Mogeiro (PB)";"Total";"7,3"
"Montadas (PB)";"Total";"0,8"
"Monte Horebe (PB)";"Total";"6,3"
"Monteiro (PB)";"Total";"3,8"
"Mulungu (PB)";"Total";"10,0"
"Natuba (PB)";"Total";"8,9"
"Nazarezinho (PB)";"Total";"5,3"
"Nova Floresta (PB)";"Total";"4,8"
"Nova Olinda (PB)";"Total";"8,6"
"Nova Palmeira (PB)";"Total";"1,6"
"Olho d'Água (PB)";"Total";"4,8"
"Olivedos (PB)";"Total";"0,7"
"Ouro Velho (PB)";"Total";"3,5"
"Parari (PB)";"Total";"1,7"
"Passagem (PB)";"Total";"5,5"
"Patos (PB)";"Total";"4,6"
"Paulista (PB)";"Total";"4,2"
"Pedra Branca (PB)";"Total";"2,9"
"Pedra Lavrada (PB)";"Total";"3,9"
"Pedras de Fogo (PB)";"Total";"7,9"
"Piancó (PB)";"Total";"5,4"
"Picuí (PB)";"Total";"2,8"
"Pilar (PB)";"Total";"7,7"
"Pilões (PB)";"Total";"10,2"
"Pilõezinhos (PB)";"Total";"4,7"
"Pirpirituba (PB)";"Total";"5,5"
"Pitimbu (PB)";"Total";"7,3"
"Pocinhos (PB)";"Total";"2,1"
"Poço Dantas (PB)";"Total";"13,0"
"Poço de José de Moura (PB)";"Total";"3,4"
"Pombal (PB)";"Total";"4,5"
"Prata (PB)";"Total";"2,4"
"Princesa Isabel (PB)";"Total";"4,4"
"Puxinanã (PB)";"Total";"2,6"
"Queimadas (PB)";"Total";"2,7"
"Quixaba (PB)";"Total";"1,8"
"Remígio (PB)";"Total";"5,3"
"Pedro Régis (PB)";"Total";"9,4"
"Riachão (PB)";"Total";"0,5"
"Riachão do Bacamarte (PB)";"Total";"10,3"
"Riachão do Poço (PB)";"Total";"5,8"
"Riacho de Santo Antônio (PB)";"Total";"2,2"
"Riacho dos Cavalos (PB)";"Total";"6,0"
"Rio Tinto (PB)";"Total";"8,1"
"Salgadinho (PB)";"Total";"5,4"
"Salgado de São Félix (PB)";"Total";"9,7"
"Santa Cecília (PB)";"Total";"4,5"
"Santa Cruz (PB)";"Total";"3,9"
"Santa Helena (PB)";"Total";"2,8"
"Santa Inês (PB)";"Total";"5,4"
"Santa Luzia (PB)";"Total";"3,4"
"Santana de Mangueira (PB)";"Total";"13,8"
"Santana dos Garrotes (PB)";"Total";"8,7"
"Joca Claudino (PB)";"Total";"7,7"
"Santa Rita (PB)";"Total";"6,8"
"Santa Teresinha (PB)";"Total";"2,0"
"Santo André (PB)";"Total";"6,5"
"São Bento (PB)";"Total";"6,1"
"São Bentinho (PB)";"Total";"1,9"
"São Domingos do Cariri (PB)";"Total";"2,6"
"São Domingos (PB)";"Total";"4,1"
"São Francisco (PB)";"Total";"3,8"
"São João do Cariri (PB)";"Total";"2,9"
"São João do Tigre (PB)";"Total";"7,5"
"São José da Lagoa Tapada (PB)";"Total";"3,2"
"São José de Caiana (PB)";"Total";"10,3"
"São José de Espinharas (PB)";"Total";"4,6"
"São José dos Ramos (PB)";"Total";"10,4"
"São José de Piranhas (PB)";"Total";"3,9"
"São José de Princesa (PB)";"Total";"6,7"
"São José do Bonfim (PB)";"Total";"5,4"
"São José do Brejo do Cruz (PB)";"Total";"2,5"
"São José do Sabugi (PB)";"Total";"9,6"
"São José dos Cordeiros (PB)";"Total";"-"
"São Mamede (PB)";"Total";"3,6"
"São Miguel de Taipu (PB)";"Total";"13,5"
"São Sebastião de Lagoa de Roça (PB)";"Total";"4,3"
"São Sebastião do Umbuzeiro (PB)";"Total";"4,2"
"Sapé (PB)";"Total";"6,6"
"São Vicente do Seridó (PB)";"Total";"4,3"
"Serra Branca (PB)";"Total";"2,1"
"Serra da Raiz (PB)";"Total";"1,3"
"Serra Grande (PB)";"Total";"9,6"
"Serra Redonda (PB)";"Total";"6,0"
"Serraria (PB)";"Total";"11,9"
"Sertãozinho (PB)";"Total";"1,8"
"Sobrado (PB)";"Total";"4,2"
"Solânea (PB)";"Total";"5,0"
"Soledade (PB)";"Total";"4,0"
"Sossêgo (PB)";"Total";"2,3"
"Sousa (PB)";"Total";"3,1"
"Sumé (PB)";"Total";"4,3"
"Tacima (PB)";"Total";"7,0"
"Taperoá (PB)";"Total";"4,9"
"Tavares (PB)";"Total";"3,1"
"Teixeira (PB)";"Total";"5,1"
"Tenório (PB)";"Total";"11,7"
"Triunfo (PB)";"Total";"4,2"
"Uiraúna (PB)";"Total";"8,0"
"Umbuzeiro (PB)";"Total";"5,8"
"Várzea (PB)";"Total";"-"
"Vieirópolis (PB)";"Total";"4,6"
"Zabelê (PB)";"Total";"3,1"
"Abreu e Lima (PE)";"Total";"2,5"
"Afogados da Ingazeira (PE)";"Total";"3,0"
"Afrânio (PE)";"Total";"2,3"
"Agrestina (PE)";"Total";"7,9"
"Água Preta (PE)";"Total";"11,1"
"Águas Belas (PE)";"Total";"17,0"
"Alagoinha (PE)";"Total";"7,0"
"Aliança (PE)";"Total";"6,6"
"Altinho (PE)";"Total";"5,3"
"Amaraji (PE)";"Total";"6,4"
"Angelim (PE)";"Total";"9,2"
"Araçoiaba (PE)";"Total";"4,7"
"Araripina (PE)";"Total";"8,6"
"Arcoverde (PE)";"Total";"4,2"
"Barra de Guabiraba (PE)";"Total";"9,7"
"Barreiros (PE)";"Total";"9,5"
"Belém de Maria (PE)";"Total";"3,8"
"Belém do São Francisco (PE)";"Total";"6,4"
"Belo Jardim (PE)";"Total";"7,3"
"Betânia (PE)";"Total";"6,8"
"Bezerros (PE)";"Total";"5,3"
"Bodocó (PE)";"Total";"6,7"
"Bom Conselho (PE)";"Total";"9,6"
"Bom Jardim (PE)";"Total";"4,0"
"Bonito (PE)";"Total";"9,3"
"Brejão (PE)";"Total";"9,1"
"Brejinho (PE)";"Total";"5,0"
"Brejo da Madre de Deus (PE)";"Total";"8,1"
"Buenos Aires (PE)";"Total";"8,1"
"Buíque (PE)";"Total";"16,6"
"Cabo de Santo Agostinho (PE)";"Total";"4,7"
"Cabrobó (PE)";"Total";"7,2"
"Cachoeirinha (PE)";"Total";"6,8"
"Caetés (PE)";"Total";"8,8"
"Calçado (PE)";"Total";"7,5"
"Calumbi (PE)";"Total";"7,1"
"Camaragibe (PE)";"Total";"2,2"
"Camocim de São Félix (PE)";"Total";"4,7"
"Camutanga (PE)";"Total";"6,0"
"Canhotinho (PE)";"Total";"8,9"
"Capoeiras (PE)";"Total";"4,7"
"Carnaíba (PE)";"Total";"2,5"
"Carnaubeira da Penha (PE)";"Total";"11,2"
"Carpina (PE)";"Total";"3,7"
"Caruaru (PE)";"Total";"4,2"
"Casinhas (PE)";"Total";"3,7"
"Catende (PE)";"Total";"10,6"
"Cedro (PE)";"Total";"3,8"
"Chã de Alegria (PE)";"Total";"5,5"
"Chã Grande (PE)";"Total";"4,2"
"Condado (PE)";"Total";"7,3"
"Correntes (PE)";"Total";"9,1"
"Cortês (PE)";"Total";"6,7"
"Cumaru (PE)";"Total";"3,9"
"Cupira (PE)";"Total";"5,3"
"Custódia (PE)";"Total";"7,9"
"Dormentes (PE)";"Total";"4,5"
"Escada (PE)";"Total";"7,4"
"Exu (PE)";"Total";"5,9"
"Feira Nova (PE)";"Total";"4,9"
"Fernando de Noronha (PE)";"Total";"1,7"
"Ferreiros (PE)";"Total";"5,8"
"Flores (PE)";"Total";"4,4"
"Floresta (PE)";"Total";"4,7"
"Frei Miguelinho (PE)";"Total";"2,3"
"Gameleira (PE)";"Total";"6,3"
"Garanhuns (PE)";"Total";"4,7"
"Glória do Goitá (PE)";"Total";"6,3"
"Goiana (PE)";"Total";"5,8"
"Granito (PE)";"Total";"6,4"
"Gravatá (PE)";"Total";"4,8"
"Iati (PE)";"Total";"11,9"
"Ibimirim (PE)";"Total";"10,5"
"Ibirajuba (PE)";"Total";"3,5"
"Igarassu (PE)";"Total";"4,1"
"Iguaracy (PE)";"Total";"4,9"
"Inajá (PE)";"Total";"20,8"
"Ingazeira (PE)";"Total";"4,5"
"Ipojuca (PE)";"Total";"7,0"
"Ipubi (PE)";"Total";"6,0"
"Itacuruba (PE)";"Total";"6,3"
"Itaíba (PE)";"Total";"12,2"
"Ilha de Itamaracá (PE)";"Total";"3,0"
"Itambé (PE)";"Total";"5,5"
"Itapetim (PE)";"Total";"5,8"
"Itapissuma (PE)";"Total";"2,5"
"Itaquitinga (PE)";"Total";"6,4"
"Jaboatão dos Guararapes (PE)";"Total";"2,8"
"Jaqueira (PE)";"Total";"8,7"
"Jataúba (PE)";"Total";"10,5"
"Jatobá (PE)";"Total";"6,3"
"João Alfredo (PE)";"Total";"8,3"
"Joaquim Nabuco (PE)";"Total";"9,2"
"Jucati (PE)";"Total";"3,6"
"Jupi (PE)";"Total";"4,6"
"Jurema (PE)";"Total";"7,4"
"Lagoa do Carro (PE)";"Total";"5,1"
"Lagoa de Itaenga (PE)";"Total";"4,1"
"Lagoa do Ouro (PE)";"Total";"12,1"
"Lagoa dos Gatos (PE)";"Total";"7,6"
"Lagoa Grande (PE)";"Total";"5,4"
"Lajedo (PE)";"Total";"3,7"
"Limoeiro (PE)";"Total";"2,0"
"Macaparana (PE)";"Total";"4,9"
"Machados (PE)";"Total";"14,6"
"Manari (PE)";"Total";"13,8"
"Maraial (PE)";"Total";"11,7"
"Mirandiba (PE)";"Total";"7,8"
"Moreno (PE)";"Total";"6,2"
"Nazaré da Mata (PE)";"Total";"4,2"
"Olinda (PE)";"Total";"2,9"
"Orobó (PE)";"Total";"5,8"
"Orocó (PE)";"Total";"5,6"
"Ouricuri (PE)";"Total";"13,5"
"Palmares (PE)";"Total";"6,5"
"Palmeirina (PE)";"Total";"5,7"
"Panelas (PE)";"Total";"6,1"
"Paranatama (PE)";"Total";"10,9"
"Parnamirim (PE)";"Total";"6,2"
"Passira (PE)";"Total";"6,2"
"Paudalho (PE)";"Total";"4,7"
"Paulista (PE)";"Total";"2,1"
"Pedra (PE)";"Total";"9,2"
"Pesqueira (PE)";"Total";"7,1"
"Petrolândia (PE)";"Total";"4,2"
"Petrolina (PE)";"Total";"3,9"
"Poção (PE)";"Total";"7,2"
"Pombos (PE)";"Total";"6,4"
"Primavera (PE)";"Total";"5,1"
"Quipapá (PE)";"Total";"9,0"
"Quixaba (PE)";"Total";"2,1"
"Recife (PE)";"Total";"2,6"
"Riacho das Almas (PE)";"Total";"7,5"
"Ribeirão (PE)";"Total";"6,8"
"Rio Formoso (PE)";"Total";"5,1"
"Sairé (PE)";"Total";"4,4"
"Salgadinho (PE)";"Total";"15,8"
"Salgueiro (PE)";"Total";"3,3"
"Saloá (PE)";"Total";"8,5"
"Sanharó (PE)";"Total";"3,6"
"Santa Cruz (PE)";"Total";"7,6"
"Santa Cruz da Baixa Verde (PE)";"Total";"3,0"
"Santa Cruz do Capibaribe (PE)";"Total";"3,7"
"Santa Filomena (PE)";"Total";"8,3"
"Santa Maria da Boa Vista (PE)";"Total";"8,5"
"Santa Maria do Cambucá (PE)";"Total";"5,2"
"Santa Terezinha (PE)";"Total";"4,1"
"São Benedito do Sul (PE)";"Total";"12,4"
"São Bento do Una (PE)";"Total";"7,6"
"São Caitano (PE)";"Total";"3,0"
"São João (PE)";"Total";"5,2"
"São Joaquim do Monte (PE)";"Total";"5,8"
"São José da Coroa Grande (PE)";"Total";"9,9"
"São José do Belmonte (PE)";"Total";"6,7"
"São José do Egito (PE)";"Total";"2,9"
"São Lourenço da Mata (PE)";"Total";"4,7"
"São Vicente Férrer (PE)";"Total";"7,3"
"Serra Talhada (PE)";"Total";"7,0"
"Serrita (PE)";"Total";"4,9"
"Sertânia (PE)";"Total";"5,0"
"Sirinhaém (PE)";"Total";"5,8"
"Moreilândia (PE)";"Total";"3,3"
"Solidão (PE)";"Total";"4,7"
"Surubim (PE)";"Total";"3,5"
"Tabira (PE)";"Total";"4,3"
"Tacaimbó (PE)";"Total";"7,9"
"Tacaratu (PE)";"Total";"7,9"
"Tamandaré (PE)";"Total";"8,8"
"Taquaritinga do Norte (PE)";"Total";"2,8"
"Terezinha (PE)";"Total";"8,1"
"Terra Nova (PE)";"Total";"3,4"
"Timbaúba (PE)";"Total";"5,5"
"Toritama (PE)";"Total";"6,5"
"Tracunhaém (PE)";"Total";"4,1"
"Trindade (PE)";"Total";"5,8"
"Triunfo (PE)";"Total";"2,4"
"Tupanatinga (PE)";"Total";"10,3"
"Tuparetama (PE)";"Total";"1,7"
"Venturosa (PE)";"Total";"6,9"
"Verdejante (PE)";"Total";"8,7"
"Vertente do Lério (PE)";"Total";"4,0"
"Vertentes (PE)";"Total";"4,2"
"Vicência (PE)";"Total";"6,0"
"Vitória de Santo Antão (PE)";"Total";"6,3"
"Xexéu (PE)";"Total";"11,7"
"Água Branca (AL)";"Total";"8,0"
"Anadia (AL)";"Total";"11,2"
"Arapiraca (AL)";"Total";"5,4"
"Atalaia (AL)";"Total";"9,5"
"Barra de Santo Antônio (AL)";"Total";"11,1"
"Barra de São Miguel (AL)";"Total";"7,7"
"Batalha (AL)";"Total";"6,5"
"Belém (AL)";"Total";"6,3"
"Belo Monte (AL)";"Total";"10,5"
"Boca da Mata (AL)";"Total";"4,8"
"Branquinha (AL)";"Total";"10,7"
"Cacimbinhas (AL)";"Total";"12,3"
"Cajueiro (AL)";"Total";"8,4"
"Campestre (AL)";"Total";"12,8"
"Campo Alegre (AL)";"Total";"6,2"
"Campo Grande (AL)";"Total";"12,0"
"Canapi (AL)";"Total";"10,7"
"Capela (AL)";"Total";"7,5"
"Carneiros (AL)";"Total";"16,0"
"Chã Preta (AL)";"Total";"9,4"
"Coité do Nóia (AL)";"Total";"6,9"
"Colônia Leopoldina (AL)";"Total";"14,4"
"Coqueiro Seco (AL)";"Total";"9,3"
"Coruripe (AL)";"Total";"2,5"
"Craíbas (AL)";"Total";"14,9"
"Delmiro Gouveia (AL)";"Total";"8,3"
"Dois Riachos (AL)";"Total";"9,6"
"Estrela de Alagoas (AL)";"Total";"11,6"
"Feira Grande (AL)";"Total";"9,4"
"Feliz Deserto (AL)";"Total";"10,0"
"Flexeiras (AL)";"Total";"6,3"
"Girau do Ponciano (AL)";"Total";"9,9"
"Ibateguara (AL)";"Total";"9,3"
"Igaci (AL)";"Total";"10,4"
"Igreja Nova (AL)";"Total";"9,2"
"Inhapi (AL)";"Total";"16,0"
"Jacaré dos Homens (AL)";"Total";"7,2"
"Jacuípe (AL)";"Total";"9,5"
"Japaratinga (AL)";"Total";"11,3"
"Jaramataia (AL)";"Total";"8,3"
"Jequiá da Praia (AL)";"Total";"6,8"
"Joaquim Gomes (AL)";"Total";"15,0"
"Jundiá (AL)";"Total";"6,2"
"Junqueiro (AL)";"Total";"6,3"
"Lagoa da Canoa (AL)";"Total";"13,1"
"Limoeiro de Anadia (AL)";"Total";"8,9"
"Maceió (AL)";"Total";"4,5"
"Major Isidoro (AL)";"Total";"10,0"
"Maragogi (AL)";"Total";"16,1"
"Maravilha (AL)";"Total";"10,6"
"Marechal Deodoro (AL)";"Total";"7,5"
"Maribondo (AL)";"Total";"6,0"
"Mar Vermelho (AL)";"Total";"8,3"
"Mata Grande (AL)";"Total";"16,4"
"Matriz de Camaragibe (AL)";"Total";"6,9"
"Messias (AL)";"Total";"8,5"
"Minador do Negrão (AL)";"Total";"12,8"
"Monteirópolis (AL)";"Total";"9,6"
"Murici (AL)";"Total";"7,7"
"Novo Lino (AL)";"Total";"11,5"
"Olho d'Água das Flores (AL)";"Total";"11,3"
"Olho d'Água do Casado (AL)";"Total";"17,9"
"Olho d'Água Grande (AL)";"Total";"16,3"
"Olivença (AL)";"Total";"12,5"
"Ouro Branco (AL)";"Total";"12,2"
"Palestina (AL)";"Total";"13,1"
"Palmeira dos Índios (AL)";"Total";"7,5"
"Pão de Açúcar (AL)";"Total";"9,4"
"Pariconha (AL)";"Total";"6,6"
"Paripueira (AL)";"Total";"13,3"
"Passo de Camaragibe (AL)";"Total";"10,8"
"Paulo Jacinto (AL)";"Total";"6,8"
"Penedo (AL)";"Total";"7,1"
"Piaçabuçu (AL)";"Total";"11,5"
"Pilar (AL)";"Total";"7,4"
"Pindoba (AL)";"Total";"11,8"
"Piranhas (AL)";"Total";"7,9"
"Poço das Trincheiras (AL)";"Total";"8,3"
"Porto Calvo (AL)";"Total";"7,0"
"Porto de Pedras (AL)";"Total";"8,0"
"Porto Real do Colégio (AL)";"Total";"11,1"
"Quebrangulo (AL)";"Total";"2,5"
"Rio Largo (AL)";"Total";"6,7"
"Roteiro (AL)";"Total";"10,2"
"Santa Luzia do Norte (AL)";"Total";"5,8"
"Santana do Ipanema (AL)";"Total";"11,7"
"Santana do Mundaú (AL)";"Total";"8,9"
"São Brás (AL)";"Total";"6,7"
"São José da Laje (AL)";"Total";"6,9"
"São José da Tapera (AL)";"Total";"11,7"
"São Luís do Quitunde (AL)";"Total";"17,4"
"São Miguel dos Campos (AL)";"Total";"4,5"
"São Miguel dos Milagres (AL)";"Total";"8,4"
"São Sebastião (AL)";"Total";"8,3"
"Satuba (AL)";"Total";"7,0"
"Senador Rui Palmeira (AL)";"Total";"10,7"
"Tanque d'Arca (AL)";"Total";"6,2"
"Taquarana (AL)";"Total";"5,6"
"Teotônio Vilela (AL)";"Total";"6,5"
"Traipu (AL)";"Total";"23,0"
"União dos Palmares (AL)";"Total";"12,0"
"Viçosa (AL)";"Total";"10,3"
"Amparo do São Francisco (SE)";"Total";"5,1"
"Aquidabã (SE)";"Total";"7,4"
"Aracaju (SE)";"Total";"2,7"
"Arauá (SE)";"Total";"4,6"
"Areia Branca (SE)";"Total";"5,6"
"Barra dos Coqueiros (SE)";"Total";"5,9"
"Boquim (SE)";"Total";"6,5"
"Brejo Grande (SE)";"Total";"8,1"
"Campo do Brito (SE)";"Total";"3,4"
"Canhoba (SE)";"Total";"11,9"
"Canindé de São Francisco (SE)";"Total";"7,9"
"Capela (SE)";"Total";"6,5"
"Carira (SE)";"Total";"6,5"
"Carmópolis (SE)";"Total";"3,7"
"Cedro de São João (SE)";"Total";"6,7"
"Cristinápolis (SE)";"Total";"8,7"
"Cumbe (SE)";"Total";"2,4"
"Divina Pastora (SE)";"Total";"5,7"
"Estância (SE)";"Total";"5,4"
"Feira Nova (SE)";"Total";"8,0"
"Frei Paulo (SE)";"Total";"7,2"
"Gararu (SE)";"Total";"8,2"
"General Maynard (SE)";"Total";"3,5"
"Graccho Cardoso (SE)";"Total";"3,1"
"Ilha das Flores (SE)";"Total";"10,2"
"Indiaroba (SE)";"Total";"9,2"
"Itabaiana (SE)";"Total";"3,7"
"Itabaianinha (SE)";"Total";"7,6"
"Itabi (SE)";"Total";"5,4"
"Itaporanga d'Ajuda (SE)";"Total";"9,0"
"Japaratuba (SE)";"Total";"3,5"
"Japoatã (SE)";"Total";"7,8"
"Lagarto (SE)";"Total";"4,9"
"Laranjeiras (SE)";"Total";"4,0"
"Macambira (SE)";"Total";"7,3"
"Malhada dos Bois (SE)";"Total";"5,7"
"Malhador (SE)";"Total";"2,7"
"Maruim (SE)";"Total";"5,0"
"Moita Bonita (SE)";"Total";"5,2"
"Monte Alegre de Sergipe (SE)";"Total";"10,0"
"Muribeca (SE)";"Total";"4,3"
"Neópolis (SE)";"Total";"7,8"
"Nossa Senhora Aparecida (SE)";"Total";"4,0"
"Nossa Senhora da Glória (SE)";"Total";"7,2"
"Nossa Senhora das Dores (SE)";"Total";"4,3"
"Nossa Senhora de Lourdes (SE)";"Total";"7,8"
"Nossa Senhora do Socorro (SE)";"Total";"3,9"
"Pacatuba (SE)";"Total";"12,7"
"Pedra Mole (SE)";"Total";"6,7"
"Pedrinhas (SE)";"Total";"7,6"
"Pinhão (SE)";"Total";"5,5"
"Pirambu (SE)";"Total";"4,6"
"Poço Redondo (SE)";"Total";"8,3"
"Poço Verde (SE)";"Total";"4,1"
"Porto da Folha (SE)";"Total";"7,7"
"Propriá (SE)";"Total";"4,6"
"Riachão do Dantas (SE)";"Total";"9,1"
"Riachuelo (SE)";"Total";"3,5"
"Ribeirópolis (SE)";"Total";"5,2"
"Rosário do Catete (SE)";"Total";"3,1"
"Salgado (SE)";"Total";"6,2"
"Santa Luzia do Itanhy (SE)";"Total";"7,2"
"Santana do São Francisco (SE)";"Total";"7,8"
"Santa Rosa de Lima (SE)";"Total";"4,8"
"Santo Amaro das Brotas (SE)";"Total";"2,9"
"São Cristóvão (SE)";"Total";"4,2"
"São Domingos (SE)";"Total";"7,3"
"São Francisco (SE)";"Total";"7,1"
"São Miguel do Aleixo (SE)";"Total";"6,0"
"Simão Dias (SE)";"Total";"4,0"
"Siriri (SE)";"Total";"5,7"
"Telha (SE)";"Total";"8,4"
"Tobias Barreto (SE)";"Total";"7,0"
"Tomar do Geru (SE)";"Total";"6,0"
"Umbaúba (SE)";"Total";"5,6"
"Abaíra (BA)";"Total";"2,7"
"Abaré (BA)";"Total";"6,5"
"Acajutiba (BA)";"Total";"7,8"
"Adustina (BA)";"Total";"3,7"
"Água Fria (BA)";"Total";"5,9"
"Érico Cardoso (BA)";"Total";"4,0"
"Aiquara (BA)";"Total";"5,8"
"Alagoinhas (BA)";"Total";"3,8"
"Alcobaça (BA)";"Total";"2,9"
"Almadina (BA)";"Total";"6,7"
"Amargosa (BA)";"Total";"4,6"
"Amélia Rodrigues (BA)";"Total";"4,9"
"América Dourada (BA)";"Total";"3,6"
"Anagé (BA)";"Total";"7,7"
"Andaraí (BA)";"Total";"5,9"
"Andorinha (BA)";"Total";"6,0"
"Angical (BA)";"Total";"2,8"
"Anguera (BA)";"Total";"3,9"
"Antas (BA)";"Total";"5,1"
"Antônio Cardoso (BA)";"Total";"8,2"
"Antônio Gonçalves (BA)";"Total";"3,3"
"Aporá (BA)";"Total";"4,0"
"Apuarema (BA)";"Total";"10,8"
"Aracatu (BA)";"Total";"3,4"
"Araçás (BA)";"Total";"5,4"
"Araci (BA)";"Total";"12,1"
"Aramari (BA)";"Total";"5,0"
"Arataca (BA)";"Total";"10,0"
"Aratuípe (BA)";"Total";"7,8"
"Aurelino Leal (BA)";"Total";"7,5"
"Baianópolis (BA)";"Total";"4,1"
"Baixa Grande (BA)";"Total";"2,8"
"Banzaê (BA)";"Total";"3,8"
"Barra (BA)";"Total";"8,7"
"Barra da Estiva (BA)";"Total";"1,2"
"Barra do Choça (BA)";"Total";"5,4"
"Barra do Mendes (BA)";"Total";"1,8"
"Barra do Rocha (BA)";"Total";"8,7"
"Barreiras (BA)";"Total";"2,5"
"Barro Alto (BA)";"Total";"2,4"
"Barrocas (BA)";"Total";"3,7"
"Barro Preto (BA)";"Total";"8,6"
"Belmonte (BA)";"Total";"4,9"
"Belo Campo (BA)";"Total";"7,8"
"Biritinga (BA)";"Total";"8,9"
"Boa Nova (BA)";"Total";"3,7"
"Boa Vista do Tupim (BA)";"Total";"5,5"
"Bom Jesus da Lapa (BA)";"Total";"5,7"
"Bom Jesus da Serra (BA)";"Total";"4,9"
"Boninal (BA)";"Total";"2,4"
"Bonito (BA)";"Total";"2,0"
"Boquira (BA)";"Total";"5,5"
"Botuporã (BA)";"Total";"4,7"
"Brejões (BA)";"Total";"2,3"
"Brejolândia (BA)";"Total";"2,6"
"Brotas de Macaúbas (BA)";"Total";"6,0"
"Brumado (BA)";"Total";"2,3"
"Buerarema (BA)";"Total";"5,4"
"Buritirama (BA)";"Total";"8,2"
"Caatiba (BA)";"Total";"5,7"
"Cabaceiras do Paraguaçu (BA)";"Total";"6,3"
"Cachoeira (BA)";"Total";"5,2"
"Caculé (BA)";"Total";"3,9"
"Caém (BA)";"Total";"4,2"
"Caetanos (BA)";"Total";"7,6"
"Caetité (BA)";"Total";"4,0"
"Cafarnaum (BA)";"Total";"3,8"
"Cairu (BA)";"Total";"5,3"
"Caldeirão Grande (BA)";"Total";"9,0"
"Camacan (BA)";"Total";"5,9"
"Camaçari (BA)";"Total";"3,6"
"Camamu (BA)";"Total";"7,6"
"Campo Alegre de Lourdes (BA)";"Total";"4,9"
"Campo Formoso (BA)";"Total";"7,0"
"Canápolis (BA)";"Total";"5,9"
"Canarana (BA)";"Total";"4,2"
"Canavieiras (BA)";"Total";"6,9"
"Candeal (BA)";"Total";"3,7"
"Candeias (BA)";"Total";"3,0"
"Candiba (BA)";"Total";"4,8"
"Cândido Sales (BA)";"Total";"4,1"
"Cansanção (BA)";"Total";"6,5"
"Canudos (BA)";"Total";"5,0"
"Capela do Alto Alegre (BA)";"Total";"1,6"
"Capim Grosso (BA)";"Total";"4,0"
"Caraíbas (BA)";"Total";"4,6"
"Caravelas (BA)";"Total";"6,0"
"Cardeal da Silva (BA)";"Total";"4,2"
"Carinhanha (BA)";"Total";"5,8"
"Casa Nova (BA)";"Total";"8,2"
"Castro Alves (BA)";"Total";"7,9"
"Catolândia (BA)";"Total";"4,9"
"Catu (BA)";"Total";"2,2"
"Caturama (BA)";"Total";"5,9"
"Central (BA)";"Total";"4,3"
"Chorrochó (BA)";"Total";"10,8"
"Cícero Dantas (BA)";"Total";"6,9"
"Cipó (BA)";"Total";"5,1"
"Coaraci (BA)";"Total";"4,1"
"Cocos (BA)";"Total";"4,2"
"Conceição da Feira (BA)";"Total";"1,8"
"Conceição do Almeida (BA)";"Total";"4,0"
"Conceição do Coité (BA)";"Total";"3,3"
"Conceição do Jacuípe (BA)";"Total";"2,9"
"Conde (BA)";"Total";"7,6"
"Condeúba (BA)";"Total";"2,6"
"Contendas do Sincorá (BA)";"Total";"2,6"
"Coração de Maria (BA)";"Total";"4,4"
"Cordeiros (BA)";"Total";"1,6"
"Coribe (BA)";"Total";"4,1"
"Coronel João Sá (BA)";"Total";"5,5"
"Correntina (BA)";"Total";"6,9"
"Cotegipe (BA)";"Total";"4,1"
"Cravolândia (BA)";"Total";"2,5"
"Crisópolis (BA)";"Total";"4,9"
"Cristópolis (BA)";"Total";"3,1"
"Cruz das Almas (BA)";"Total";"2,0"
"Curaçá (BA)";"Total";"5,9"
"Dário Meira (BA)";"Total";"10,0"
"Dias d'Ávila (BA)";"Total";"3,0"
"Dom Basílio (BA)";"Total";"4,0"
"Dom Macedo Costa (BA)";"Total";"3,2"
"Elísio Medrado (BA)";"Total";"2,5"
"Encruzilhada (BA)";"Total";"7,6"
"Entre Rios (BA)";"Total";"6,4"
"Esplanada (BA)";"Total";"6,2"
"Euclides da Cunha (BA)";"Total";"5,1"
"Eunápolis (BA)";"Total";"5,1"
"Fátima (BA)";"Total";"5,0"
"Feira da Mata (BA)";"Total";"4,0"
